站号,站名,省名,纬度,经度,海拔高度,最小RH
58659,温州,浙江,28.0333,120.65,28.30,54
58660,临海,浙江,28.8667,121.20,6.60,52
58664,温岭,浙江,28.3667,121.3667,35.30,54
58665,洪家,浙江,28.6167,121.4167,4.60,50
58666,大陈,浙江,28.45,121.90,86.20,72
58667,玉环,浙江,28.0833,121.2667,95.90,73
58693,新建,江西,28.70,115.8333,40,55
58701,新干,江西,27.7667,115.40,46.50,55
58704,峡江,江西,27.6167,115.35,52.80,60
58705,永丰,江西,27.3333,115.4167,85.70,59
58706,乐安,江西,27.4333,115.8333,181.80,63
58707,吉水,江西,27.2167,115.1333,66.20,63
58710,崇仁,江西,27.7667,116.05,78.60,53
58712,金溪,江西,27.9167,116.7833,130.20,52
58713,资溪,江西,27.7167,117.0667,225.10,62
58714,宜黄,江西,27.55,116.2333,120.40,65
58715,南城,江西,27.5833,116.65,80.80,67
58718,南丰,江西,27.2167,116.5333,111.50,61
58719,黎川,江西,27.30,116.9333,131.10,58
58724,光泽,福建,27.5333,117.3167,268.20,55
58725,邵武,福建,27.3333,117.4667,218,50
58730,武夷山,福建,27.7667,118.0333,222.10,52
58731,浦城,福建,27.9167,118.5333,276.90,49
58734,建阳,福建,27.3333,118.1167,196.90,49
58735,松溪,福建,27.5167,118.80,205.40,46
58736,政和,福建,27.3667,118.8167,221.50,45
58737,建瓯,福建,27.05,118.3167,154.90,46
58742,云和,浙江,28.1167,119.55,163,44
58744,寿宁,福建,27.45,119.4167,815.90,43
58745,庆元,浙江,27.6167,119.0833,400.80,43
58746,泰顺,浙江,27.55,119.70,538.90,42
58747,周宁,福建,27.15,119.35,899.30,47
58748,福安,福建,27.10,119.65,50.50,51
58749,柘荣,福建,27.2333,119.8833,684.10,50
58750,文成,浙江,27.7833,120.0833,105.40,42
58751,平阳,浙江,27.6667,120.5667,254,64
58752,瑞安,浙江,27.7833,120.65,39.70,59
58754,福鼎,福建,27.3333,120.20,36.20,56
58760,洞头,浙江,27.8333,121.15,68.60,67
58804,兴国,江西,26.35,115.35,151,80
58806,宁都,江西,26.4833,116.0167,209.10,62
58813,广昌,江西,26.85,116.3333,143.80,63
58814,石城,江西,26.35,116.35,247.40,60
58818,宁化,福建,26.2333,116.6333,358.90,45
58819,清流,福建,26.1833,116.8167,336.90,55
58820,泰宁,福建,26.90,117.1667,342.90,50
58821,将乐,福建,26.7333,117.4667,173.90,45
58822,建宁,福建,26.8333,116.85,342.30,53
58823,顺昌,福建,26.80,117.80,175.20,44
58824,明溪,福建,26.40,117.15,357.40,51
58826,沙县,福建,26.40,117.80,120.60,56
58828,三明,福建,26.2667,117.6167,208.20,54
58834,南平,福建,26.6333,118.1667,152.20,55
58836,古田,福建,26.5833,118.7333,361.50,55
58837,尤溪,福建,26.1667,118.15,137.20,58
58839,闽清,福建,26.2333,118.85,40.80,57
58843,霞浦,福建,26.8833,120.0167,56.80,68
58844,闽侯,福建,26.15,119.15,57.80,56
58845,罗源,福建,26.50,119.5333,60.50,56
58846,宁德,福建,26.6667,119.5167,32.40,57
58847,福州,福建,26.0833,119.2833,84,53
58848,连江,福建,26.20,119.55,13.40,57
58850,三沙,福建,26.9167,120.2333,92.20,70
58903,瑞金,江西,25.90,116.0333,208,57
58905,于都,江西,25.9667,115.4167,133.20,62
58906,会昌,江西,25.60,115.80,167.40,57
58907,安远,江西,25.15,115.40,305,62
58911,长汀,福建,25.85,116.3667,310,60
58912,连城,福建,25.7167,116.7333,404,57
58917,武平,福建,25.0833,116.10,307,60
58918,上杭,福建,25.05,116.4167,198,59
58921,永安,福建,25.9667,117.35,206,58
58923,大田,福建,25.70,117.8333,400.10,66
58926,漳平,福建,25.30,117.4167,205.30,76
58927,龙岩,福建,25.05,117.0167,376,66
58928,华安,福建,25.0167,117.5333,166.50,77
58929,安溪,福建,25.0667,118.15,68,73
58931,九仙山,福建,25.7167,118.10,1653.50,96
58932,永泰,福建,25.8667,118.9333,85.60,60
58933,屏南,福建,26.9167,118.9833,869.50,53
58934,永春,福建,25.3333,118.2667,170.30,60
58935,德化,福建,25.4833,118.2333,521.40,74
58936,仙游,福建,25.3667,118.70,77.70,57
58938,秀屿,福建,25.2333,118.9833,23.10,75
58940,福州郊区,福建,26.0833,119.3333,25.60,49
58941,长乐,福建,25.9667,119.50,25.90,56
58942,福清,福建,25.7167,119.3833,39.20,58
58944,平潭,福建,25.5167,119.7833,32.40,62
58946,莆田,福建,25.45,119,81.10,52
59001,隆林,广西,24.7833,105.3333,672.20,50
59004,西林,广西,24.50,105.10,725.90,39
59007,广南,云南,24.0667,105.0667,1249.60,36
59012,乐业,广西,24.7833,106.55,972.10,68
59015,凌云,广西,24.35,106.5667,437.90,46
59017,田林,广西,24.2667,106.2667,278.20,44
59021,凤山,广西,24.55,107.0333,509.40,61
59022,南丹,广西,24.9833,107.55,697.90,69
59023,河池,广西,24.70,108.0333,260.20,56
59025,东兰,广西,24.5333,107.3833,248.80,55
59027,巴马,广西,24.1333,107.25,254.90,51
59031,环江,广西,24.8333,108.25,208.50,61
59033,罗城,广西,24.7833,108.90,328.80,62
59034,宜州,广西,24.4833,108.6667,150.70,48
59037,都安,广西,23.9333,108.10,170.80,47
59038,忻城,广西,24.0667,108.65,138.50,48
59041,柳城,广西,24.65,109.25,108.30,59
59044,沙塘,广西,24.4667,109.3833,97.50,52
59045,鹿寨,广西,24.4833,109.75,94.70,59
59046,柳州,广西,24.35,109.40,96.80,49
59047,柳江,广西,24.25,109.3333,100.90,49
59051,阳朔,广西,24.7667,110.50,136.70,39
59052,恭城,广西,24.8333,110.8167,169.60,35
59053,平乐,广西,24.6167,110.6667,105.80,36
59055,荔浦,广西,24.50,110.40,165.70,37
59057,金秀,广西,24.1333,110.1833,830.90,48
59058,蒙山,广西,24.20,110.5167,145.70,45
59059,昭平,广西,24.1833,110.80,105.80,43
59061,富川,广西,24.8167,111.2667,193.10,44
59063,江华,湖南,25.1833,111.45,265.70,37
59064,钟山,广西,24.55,111.3167,136.60,43
59065,贺州,广西,24.4167,111.50,148.70,45
59071,连南,广东,24.7333,112.2833,174.40,57
59072,连州,广东,24.80,112.3667,131.50,55
59074,连山,广东,24.5667,112.15,300.60,45
59075,阳山,广东,24.4833,112.6333,70.50,64
59081,乳源,广东,24.7833,113.2667,98,75
59082,韶关,广东,24.6667,113.60,121.30,92
59087,佛冈,广东,23.8833,113.5167,97.20,94
59088,英德,广东,24.1833,113.4167,74.50,92
59090,始兴,广东,24.95,114.0667,103.20,96
59091,全南,江西,24.75,114.5333,252,65
59092,龙南,江西,24.9167,114.8167,206.30,66
59093,定南,江西,24.7833,115.0333,253,64
59094,翁源,广东,24.35,114.1167,184.10,72
59096,连平,广东,24.3667,114.4833,214.80,69
59097,新丰,广东,24.05,114.20,198.60,72
59099,和平,广东,24.45,114.9333,173.70,62
59102,寻乌,江西,24.95,115.65,303.90,63
59106,平远,广东,24.5833,115.90,152.60,63
59107,龙川,广东,24.1167,115.2833,179.60,66
59109,兴宁,广东,24.15,115.7333,123.60,68
59113,永定,福建,24.7333,116.7167,226.90,62
59114,蕉岭,广东,24.65,116.1667,135.70,63
59116,大埔,广东,24.3333,116.70,81,70
59117,梅县,广东,24.2833,116.0667,116,69
59122,长泰,福建,24.6167,117.75,43,70
59124,南靖,福建,24.5167,117.3833,53.70,71
59125,平和,福建,24.3833,117.30,108.50,77
59126,漳州,福建,24.50,117.65,28.90,72
59127,龙海,福建,24.4333,117.8333,32.10,65
59129,漳浦,福建,24.1333,117.60,53,72
59130,同安,福建,24.7333,118.15,30.80,73
59131,南安,福建,24.9667,118.3667,45.40,63
59133,崇武,福建,24.90,118.9167,21.80,73
59134,厦门,福建,24.4833,118.0667,139.40,71
59137,晋江,福建,24.8167,118.5667,56,64
59205,富宁,云南,23.65,105.6333,685.80,42
59209,那坡,广西,23.4167,105.8333,794.10,48
59211,百色,广西,23.90,106.60,174.70,45
59213,田阳,广西,23.7333,106.9167,110,45
59215,德保,广西,23.3333,106.6333,680,42
59218,靖西,广西,23.1333,106.4167,739.90,47
59224,田东,广西,23.60,107.1167,111.20,53
59227,天等,广西,23.0833,107.15,437.10,51
59228,平果,广西,23.3167,107.5833,108.80,51
59229,隆安,广西,23.1667,107.70,125.70,50
59230,马山,广西,23.7167,108.1667,168,49
59235,上林,广西,23.4333,108.6167,115.50,43
59237,武鸣,广西,23.1667,108.2833,111.70,50
59238,宾阳,广西,23.2167,108.80,122.50,52
59241,象州,广西,23.9667,109.6833,90.50,50
59242,来宾,广西,23.75,109.2333,84.90,46
59246,武宣,广西,23.60,109.6667,70,47
59249,贵港,广西,23.1167,109.6167,51.40,47
59254,桂平,广西,23.40,110.0833,42.50,49
59255,平南,广西,23.55,110.3833,32.50,49
59256,藤县,广西,23.3667,110.9167,54.70,50
59264,封开,广东,23.40,111.50,83.60,43
59265,梧州,广西,23.4833,111.30,114.80,49
59266,苍梧,广西,23.4167,111.2333,42.50,49
59268,郁南,广东,23.25,111.5333,29.20,53
59269,德庆,广东,23.1667,111.7833,47.20,68
59270,怀集,广东,23.9167,112.1833,84.80,71
59271,广宁,广东,23.6333,112.4333,57.30,84
59276,四会,广东,23.35,112.65,40.10,94
59278,高要,广东,23.0333,112.45,41,90
59279,三水,广东,23.1833,112.8667,24.10,100
59280,清远,广东,23.7167,113.0833,79.20,94
59284,花都,广东,23.4167,113.2333,38.90,91
59285,从化,广东,23.5667,113.60,38.30,82
59287,广州,广东,23.2167,113.4833,70.70,86
59288,南海,广东,23.15,113.0167,29.50,87
59289,东莞,广东,22.9667,113.7333,56,74
59290,龙门,广东,23.7333,114.2333,70.30,72
59293,河源,广东,23.80,114.7333,70.80,65
59294,增城,广东,23.3333,113.8333,30.80,69
59297,博罗,广东,23.1833,114.2833,17,72
59298,惠阳,广东,23.0667,114.3667,108.50,70
59303,五华,广东,23.9167,115.75,135.90,71
59304,紫金,广东,23.6333,115.1833,176.80,65
59306,揭西,广东,23.45,115.85,80.80,78
59310,丰顺,广东,23.7667,116.1833,45.30,79
59312,潮州,广东,23.6667,116.70,60.70,74
59313,饶平,广东,23.6833,116.9833,44.70,71
59314,普宁,广东,23.30,116.1333,29,70
59315,揭阳,广东,23.5833,116.40,43.20,70
59316,汕头,广东,23.40,116.6833,2.90,78
59317,惠来,广东,23.0333,116.30,14.40,71
59318,潮阳,广东,23.2667,116.5833,5.90,69
59319,澄海,广东,23.4333,116.8333,4.10,89
59320,诏安,福建,23.7667,117.1333,18.10,72
59321,东山,福建,23.7833,117.50,53.30,83
59322,云霄,福建,23.9833,117.3667,22.80,70
59324,南澳,广东,23.4333,117.0333,7.20,68
59417,龙州,广西,22.3333,106.85,128.80,48
59419,凭祥,广西,22.10,106.75,242.50,53
59421,大新,广西,22.8333,107.20,255.10,51
59425,崇左,广西,22.40,107.35,107.50,49
59426,扶绥,广西,22.6333,107.90,89.70,52
59427,宁明,广西,22.1167,107.0667,163.30,54
59429,上思,广西,22.15,107.9667,180,48
59431,南宁,广西,22.6333,108.2167,121.60,55
59435,邕宁,广西,22.7667,108.4833,74.70,55
59441,横县,广西,22.70,109.25,78.50,51
59446,灵山,广西,22.4167,109.30,66.60,54
59448,浦北,广西,22.2667,109.55,69.60,46
59449,博白,广西,22.30,109.9833,85.90,50
59451,北流,广西,22.70,110.35,98.10,48
59452,容县,广西,22.8333,110.5333,131.50,45
59453,玉林,广西,22.6667,110.1167,121.60,44
59454,岑溪,广西,22.9167,111,99.40,47
59456,信宜,广东,22.35,110.9333,141.40,51
59457,陆川,广西,22.3167,110.2667,121.60,51
59462,罗定,广东,22.70,111.60,60,67
59469,阳春,广东,22.1667,111.7833,37.70,70
59470,新兴,广东,22.70,112.20,57.40,81
59471,云浮,广东,22.9333,112.05,101.80,81
59473,鹤山,广东,22.7667,112.9667,19.80,93
59475,开平,广东,22.40,112.65,27.70,84
59476,新会,广东,22.5333,113.0333,36.30,87
59477,恩平,广东,22.1833,112.30,25.10,87
59478,台山,广东,22.25,112.7833,32.70,86
59480,顺德,广东,22.85,113.25,21.40,86
59481,番禺,广东,22.9333,113.3167,12.30,83
59485,中山,广东,22.50,113.40,33.70,89
59487,斗门,广东,22.2333,113.30,23.40,94
59488,珠海,广东,22.2833,113.5667,51.50,88
59492,惠东,广东,22.9667,114.7333,47.40,68
59493,深圳,广东,22.5333,114,63,80
59500,海丰,广东,22.9667,115.3167,6.50,74
59501,汕尾,广东,22.80,115.3667,16.70,68
59502,陆丰,广东,22.95,115.65,5.60,71
59626,东兴,广西,21.5333,107.9667,21.90,59
59631,防城,广西,21.7833,108.35,32.40,64
59632,钦州,广西,21.95,108.6167,4.80,58
59635,防城港,广西,21.6167,108.35,31.30,75
59640,合浦,广西,21.6667,109.1833,5.50,58
59644,北海,广西,21.45,109.1333,12.80,57
59647,涠洲岛,广西,21.0333,109.10,55.20,76
59650,遂溪,广东,21.40,110.25,29.70,62
59653,高州,广东,21.9333,110.85,31.30,55
59654,廉江,广东,21.6333,110.30,29.30,53
59655,化州,广东,21.65,110.6167,32.20,62
59656,吴川,广东,21.40,110.8167,27.30,73
59658,湛江,广东,21.15,110.30,53.30,71
59659,茂名,广东,21.75,110.9167,33.30,58
59663,阳江,广东,21.8333,111.9667,89.90,76
59664,电白,广东,21.5333,110.9833,31.60,66
59673,上川岛,广东,21.7333,112.7667,21.50,85
59750,雷州,广东,20.9667,110.0667,33.30,73
59754,徐闻,广东,20.3333,110.1833,55.90,68
59757,琼山,海南,20,110.3667,9.90,79
59758,海口,海南,20,110.25,63.50,74
59838,东方,海南,19.10,108.6167,7.60,61
59842,临高,海南,19.90,109.6833,31.70,66
59843,澄迈,海南,19.7333,110,31.40,42
59845,儋州,海南,19.5167,109.5833,169,43
59847,昌江,海南,19.2667,109.05,98.10,42
59848,白沙,海南,19.2333,109.4333,215.60,41
59849,琼中,海南,19.0333,109.8333,250.90,47
59851,定安,海南,19.6667,110.3333,53.30,49
59854,屯昌,海南,19.3667,110.10,118.30,40
59855,琼海,海南,19.2333,110.4667,24,48
59856,文昌,海南,19.6167,110.75,21.70,55
59940,乐东,海南,18.75,109.1667,155,40
59941,五指山,海南,18.7667,109.5167,328.50,49
59945,保亭,海南,18.65,109.70,68.60,40
59948,三亚,海南,18.2167,109.5833,419.40,63
59951,万宁,海南,18.80,110.3333,39.90,54
59954,陵水,海南,18.55,110.0333,35.20,46
59981,西沙,海南,16.8333,112.3333,4.70,74
